1529595446;vif2.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595446;total;2181984.00;1951283.50;4133267.50;977593;1093174;16493.01;16491.02;32984.03;8262;8263;0.00;0.00;0;0
1529595446;vif1.0;1339668.00;697632.00;2037300.00;348816;669834;8118.00;8138.00;16256.00;4069;4059;0.00;0.00;0;0
1529595446;vif6.0;812736.00;1226224.00;2038960.00;613112;406368;8146.00;8122.00;16268.00;4061;4073;0.00;0.00;0;0
1529595446;vif4.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595446;vif5.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595446;vif3.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595446;vif2.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595446;total;2152404.00;1923856.00;4076260.00;961928;1076202;16264.00;16260.00;32524.00;8130;8132;0.00;0.00;0;0
1529595447;vif1.0;317534.94;125932.14;443467.06;63092;159085;1616.77;1726.55;3343.31;865;810;0.00;0.00;0;0
1529595447;vif6.0;150598.81;293457.09;444055.91;147022;75450;1734.53;1606.79;3341.32;805;869;0.00;0.00;0;0
1529595447;vif4.0;603550.94;828850.31;1432401.25;415254;302379;5920.16;5728.54;11648.70;2870;2966;0.00;0.00;0;0
1529595447;vif5.0;83.83;0.00;83.83;0;42;2.00;0.00;2.00;0;1;0.00;0.00;0;0
1529595447;vif3.0;83.83;0.00;83.83;0;42;2.00;0.00;2.00;0;1;0.00;0.00;0;0
1529595447;vif2.0;906582.88;522179.66;1428762.50;261612;454198;5720.56;5942.12;11662.67;2977;2866;0.00;0.00;0;0
1529595447;total;1978435.12;1770419.25;3748854.50;886980;991196;14996.01;15003.99;30000.00;7517;7513;0.00;0.00;0;0
1529595447;vif1.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595447;vif6.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595447;vif4.0;746430.00;1121756.00;1868186.00;560878;373215;7484.00;7454.00;14938.00;3727;3742;0.00;0.00;0;0
1529595447;vif5.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595447;vif3.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595447;vif2.0;1226936.00;640140.00;1867076.00;320070;613468;7452.00;7462.00;14914.00;3731;3726;0.00;0.00;0;0
1529595447;total;1973366.00;1761896.00;3735262.00;880948;986683;14936.00;14916.00;29852.00;7458;7468;0.00;0.00;0;0
1529595448;vif1.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595448;vif6.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595448;vif4.0;811936.12;1227313.38;2039249.50;614884;406780;8141.72;8129.74;16271.46;4073;4079;0.00;0.00;0;0
